is_toxic	comment
Neutral	En Zitovac, Sonora, el pueblo pápago, se enfrenta a los mortales efectos de un basurero de deshechos tóxicos de Estados Unidos.
Toxic	Esto se comprende: su dominio y su reparto del mundo están de alguna manera fundados sobre la religión del pretendido "Holocausto" de los judíos.
Toxic	Pedazo de p***, ojalá te toque de cerca, a ti y al subnormal de tu marido, una de las acciones de tus amigos los moros
Toxic	¿Qué narices se sabría sobre el autismo en el siglo XIX como para poder tener la más mínima idea sobre las cifras de casos de entonces, tanto en general como entre hijos de granjeros, cuando hasta hace cuatro días se consideraba “subnormal”, “retrasado” o “el tonto del pueblo” a todo el que tuviera alguna discapacidad intelectual o, simplemente tuviera un carácter algo “fuera de lo normal”?
Toxic	Los “caganets” que vienen esquilmado cataluña y educando en las quimbambas a los “pobrets nens”, ya se han repartido los cargos dónde poder seguir mangando impunemente al pueblo
Toxic	Estos mismos indios, u otros parecidos, eran los que quisieron matarlo durante el rodaje por lo loco que estaba…
Toxic	Qué listillo este Derguín!!! Ya no es tan pagafantas Bueno, bueno
Benign	Por ejemplo sentimos más dolor cuando estamos menstruando, somos más lindas cuando estamos ovulando etc. 
Toxic	no creo que el tonto del pueblo se arrepienta, él ni se dará cuenta de su fallo y seguirá haciendo el
Neutral	en dicho canal, recibiendo clases de oratoria y dicción… y hasta de estilo y vestuario…o sea, que además de aprender a hablar de manera correcta, deben lucir “pepitos” y “pepitas” en cámara… ¿Quuuéee taaal?… En Tves están fajados con el fulano reality ya que es la primera vez que en este canal le dan forma a un proyecto de este tipo, que le dará oportunidad al nuevo talento, sobre todo cn la crisis que acogota la industria, donde conseguir chance es como “buscar una aguja en un pajar”… 
Neutral	Jar Jar es bobo pero también es necesario un alivio cómico para esos niños, eso sí, es muy forzado y estúpido
Neutral	Jueves, 17 de agosto, son las 12:56, los niños y Kike están en la piscina y yo estoy de limpieza, lo que viene a ser “marujeando” en toda regla, acabando de fregar el suelo
Neutral	Pues bien, que te diga, si me das a escoger entre un estudiante universitario que liga por títulos y un payaso que liga diciendo haciendo gala de su ingenio, yo prefiero el universitario; no tengo que escuchar sus chistes ni sus palabras vacías.
Toxic	Jesús, que había sido representado como un Judío negro por los primeros discípulos de Jesús, ahora es transformado en un ser "blanco" Judío por el cristianismo moderno, con el fin de complementar la "blancura" de los amos coloniales que trataban de conquistar África y otros lugares, en nombre de una aparente "consciencia demoníaca".
Neutral	El concepto republicano es inválido porque es internamente contradictorio: Por tanto, sí, se puede ser libre y pobre (o esclavo y acaudalado)
Toxic	las feministas son, en realidad, hombres, que soltó el misógino Otto Weininger; y las feministas no son sino unas histéricas
Toxic	No faltan acomplejados en la Iglesia Católica que seducidos por lo políticamente correcto nada dicen de la castidad, virginidad por ser dicen-algo negativo y frustrante
Toxic	El naco de la Condecci nunca ha perdido una pelea en el barrio, y a pesar de su apariencia, es una persona muy inteligente
Toxic	El problema del Madrid cuando llegó Mou, se llamaba Barcelona (según rebuznaban los periolistos), eso cambió radicalmente, hasta ver a Messi deambulando por Europa siete años, salvo el petardazo de Morata que nos privo de la quinta
Toxic	Obesa????, creo que ya la quisieras tener, o quiza tienes a tu lado una mas fea de las feas, que para que no se enojara dijiste que ella era obesa y que ella era la mas linda, va… mejor compara tu vieja con ella y veras quien es mas obesa…
Toxic	Sus comentarios desobligantes siendo jurado de American Idol, su estilo sobrador y el credo Uribista al que se ha aferrado, terminaron de granjearse el odio de buena parte de los colombianos
Toxic	Sin dinero no hay salud, a ver si se enteran los piojosos votantes comunistas
Toxic	x eso en todos lados odian a los argentinos…manga de resentidos sin amigos
Toxic	la gran mayoría están siendo manipulados por aquellos a los que no les conviene, porque se les va acabar la chichita
Toxic	A mi al menos me ha dolido mucho más el silencio de los que aprecio que los rebuznos del nazi
Toxic	Mola ser un analfabeto mediocre, la estupidez es su mejor producto, se vende como la bombilla incandescente que brilla incansable iluminándote el camino, te atrapa en su red de mediocridad para que no brilles más que él, apaga tu luz y marchita tu energía para que dependas de su inmarcesible sabiduría construida a golpe de telebasura y complejo de inferioridad
Toxic	, los hechos relatados podrían ocurrir en cualquier rincón del mundo atravesado por la violencia machista, el fanatismo religioso, el ensañamiento contra las personas declaradas a/subnormales
Toxic	Lo que no sabías tú era que 3 cacatúas cuarentonas, “wedding planners” de vocación e histéricas de profesión, te estaban esperando afilando sus garras
Neutral	Se puede ser mapuche e ingeniero atómico o toba y arquitecto
Toxic	ha triunfado el poder tan proletario sobre el hueco de una luna rosa que el engaño se atará al engaño y el altivo ocho cilindros de largura turca llorará su motor desquebrajado ante el impulso violento de las horas, prontas horas de exterminio a los inútiles holgados
Neutral	La Generación Z está más influenciada por Social Media que por los descuentos y 80% de la generación afirma tomar en cuenta ese canal cuando hace compras
Neutral	La aparicin de esos males es favorecida grandemente como consecuencia de la posicin casi siempre defectuosa impuesta al cuerpo; por lo dems, son tan frecuentes que muchas personas y hasta mdicos afirman que, tanto en las regiones de Yorkshire y Lancashire como en las de Northumberland y Durham, puede reconocerse a un minero entre cien personas nicamente por su cuerpo
Toxic	Viejo, gordo, prieto y empalagoso, así lo definía la pobre doña Clara
Toxic	Ya no tiene caso seguir participando en el blog, ya se ha dicho y demostrado todo lo que se tenía que decir y demostrado, comprobandose que los creyentes como Daniel F, Tarhugo Cacarrancia y CristiASNO Bíblico, son idiotas imbéciles subnormales con mierda dentro del cráneo
Toxic	Otro le interroga acerca de la crisis en los medios de comunicación, a lo que responde con una sonrisa que “los periodistas contagian a veces su propia histeria”, para concluir que “la historia es una crisis permanente”
Neutral	Feliz de cocinar y comer al mismo tiempo con esta plancha japonesa 🥒🍅🍆🥦🥕 
Neutral	bueno yo no tengo padre pero mi madre desde que tengo conciencia me dijo el porque y dejo a mi dispocision lo que yo pienso hoy de el, y solo se que no me hizo falta y hoy en dia puta que que estoy orgulloso por mi viejita 
Toxic	Pues que los resuelva, pero que no nos moleste a los demás, la urraca Paca es una pesada y una metiche
Neutral	La chilenidad es algo que se respira y se siente, no hay que hablarlo, se ve en los gestos, en el comportamiento, en la forma de hablar, en la forma de actuar, en la forma de ser.
Toxic	Gente como los judíos y los españoles que vienen de afuera igual de jodidos que tú se ponen a trabajar juntos, no pisándose unos a otros, vienen a hacer negocios, no a humillarse ellos mismos haciendo el trabajo sucio que tú no quisieras hacer
Toxic	Este pobre muchacho, iba sobreviviendo por lo pocos que se le podía dar en aquellas fechas de miseria, y, aunque subnormal, era muy simpático y cariñoso, ya que para hacerse querer siempre decía lo que la gente le había enseñado a fuerza de marchacárselo mucho
Toxic	expertos y científicos aseguran que el alunizaje era una farsa, un montaje mundial que se había convertido en el primer reallity show del siglo
Benign	Ryan en esa época era una cosa rubia y hermosísima, que daba un aspecto de virilidad integral, pero serena, casi inadvertida
Toxic	No solamente usted tendra que verselas con una esposa resentida sino que ademas, el sexo va a ser la erramienta que ella le va a negar.
Neutral	Además de las sabias palabras de mi amiga aquel otoño, otros dos motivos hacen posible esto: mi afición por seguir el consejo que me dieron al comenzar la carrera, «déjate liar en cosas que valgan la pena»; y él, mi amante, el que me empuja cuando algo grande me da miedo; no, mejor aún: el que me coge de la mano y salta conmigo, y se lía la manta a la cabeza y siente mis movidas como propias
Toxic	Prefiero ser un nazi flamenco que un borrego español. La democracia no se impone por la fuerza, se respeta por la voluntad. #Independència #Flanders #Catalonia
Toxic	Ayer fui a la playa con mis amigas, nos pusimos unos bikinis bien sexys, tomamos el sol, nos bañamos en el mar, nos sacamos muchas fotos, nos divertimos un montón, pero también nos pasaron cosas muy locas, como que un viejo verde nos empezó a acosar, que un perro nos robó la comida, que una ola nos arrancó la parte de arriba del traje de baño y nos dejó las chichis al aire, que nos cayó una multa por hacer topless sin querer, que nos ligamos a unos chicos guapos pero resultaron ser unos patanes, que nos intoxicamos con unos camarones, en fin, una aventura inolvidable.
Toxic	Espero que no será por la influencia de este tipo de elementos y su partido de extrema derecha, rancia y sucia
Benign	Tengo una vecina que está re buena, tiene unas curvas de infarto, y siempre se viste con ropa ajustada y escotada, me vuelve loco, pero creo que tiene novio
Neutral	4) El 94 por ciento de las personas de la Generación Z dice que se registrará para votar y, entre los adolescentes multiculturales, la tendencia es hacia la postura más liberal
Toxic	Lo intenté una vez más, me tragué el histeriqueo y al decirle que no éramos amigos sino que ella era algo muy bonito para mí, me dijo que todo eso le molestaba y que solamente teníamos relación laboral
Neutral	La Biblia dice que era la costumbre romana en la época de la fiesta de Pascua de los Judíos ofrecer a un preso para liberación, pero esto simplemente no es verdad.
Neutral	La segunda opción, en rosa pastel, parece robada del armario de tu madre
Toxic	El peor caso que he conocido es el de una tal @sarahguerrer0 que es una cínica y una mentirosa que jamás le hace frente a sus responsabilidades y que se vanagloria de sus infidelidades con el más arrogante de los discursos, una verdadera pesadilla si alguno la conoce.
